AdminStrata,Abyan,Aden,Al Bayda,Al Dhale'e,Al Hudaydah,Al Jawf,Al Maharah,Al Mahwit,Amanat Al Asimah,Amran,Dhamar,Hadramaut,Hajjah,Ibb,Lahj,Marib,Raymah,Sa'ada,Sana'a,Shabwah,Socotra,Taizz,Abyan,Aden,Al Bayda,Al Dhale'e,Al Hudaydah,Al Jawf,Al Maharah,Al Mahwit,Amanat Al Asimah,Amran,Dhamar,Hadramaut,Hajjah,Ibb,Lahj,Marib,Raymah,Sa'ada,Sana'a,Shabwah,Socotra,Taizz
Index,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI
2018-12-24,40.712179632569736,17.17893125876802,50.06127450980392,55.278810408921935,35.646206633625624,40.7718456308738,26.022389764679,29.505432746346955,36.88551633124381,51.73127587504704,41.03257370928287,27.528517110266147,34.99876938222987,44.12299553645231,53.22014051522248,48.73118279569894,55.75553541369935,26.734693877551017,31.982585398526453,33.26513911620293,27.5285171102661,35.37574722459436,37.013465099669176,32.35786690582434,51.21465432173597,59.280967757061966,48.29920795649701,60.79345973860616,43.04234293616871,75.3591069768052,51.97751973706134,35.586335664710084,49.13479795191286,38.55815959575778,31.367377364789967,68.243935539463,38.85855844482388,79.98000362750705,69.6791642321807,68.98357876282344,52.817126978727856,35.53537672288515,38.55815959575778,60.86351747380396
2018-12-25,41.43767861068366,17.35751295336788,49.11504424778761,56.53880463871543,34.48275862068965,41.71887235708691,25.81866785475606,28.568680261639106,36.05288616575298,50.17338930461762,40.73005519317611,27.34138972809665,36.119912259322426,44.51876019575857,53.70828182941904,47.56646216768917,56.28817150691761,28.43351548269581,31.811314420010063,33.6106489184692,27.3413897280967,34.514212982605,36.69543810307261,31.633488632541315,51.68464557436265,59.07305557465117,48.3153207073137,60.52991060474328,42.81289201189813,75.57946690732089,54.9029565415654,35.96436571366136,49.1394666573602,38.1386892496955,30.958180754186667,69.62657802764211,38.56019735551901,79.07855531986317,69.67278321954585,69.72925253178815,52.661681249543605,35.06436173758176,38.1386892496955,63.202116849426325
2018-12-26,41.431950118254136,17.6938849354722,49.11504424778761,57.2987012987013,33.71205066120321,42.09269942311515,24.75966673787651,28.568680261639106,35.42819928362097,48.98848971049878,40.68519873201659,27.60115606936415,35.80393085484252,44.49881610102605,53.128911138923655,46.056910569105696,57.56860797218428,27.7307899946014,33.20151590047783,31.31811638906024,27.6011560693642,35.65012831479896,36.6343210273646,31.873159904427546,51.68464557436265,58.38652301443226,48.69430227092431,57.92003096258982,42.20646406919806,75.57946690732089,58.8250827812515,36.04712103875358,49.29222263341657,38.60317505129356,31.247477911999862,68.98192188390209,37.402487679809,79.97834299740998,69.23233962006394,70.52460695993705,52.71184559837394,35.65997690656371,38.60317505129356,59.87841921884159
2018-12-27,41.44259496372173,17.24664942393605,49.11504424778761,57.80612244897959,34.000388575869444,41.07142857142856,24.95278069254984,27.67713365539453,35.39518900343643,49.77678571428572,41.59155597722961,27.336122733612264,36.19617775731061,44.03377409590568,53.128911138923655,47.36523319200486,58.94919885728482,28.00799709196656,33.78699161259693,30.66237165290919,27.3361227336123,36.15200955033824,36.72619883663348,32.01010943397245,51.68464557436265,58.1216580127296,59.90265275023432,54.86100416958226,42.04270033360202,67.35310322018377,57.90248040413594,43.04966250989091,51.60246926126634,38.85526912478195,32.50018464081121,61.76567056688956,37.402487679809,76.48041403801739,64.99811323521196,79.21869336362171,52.85346561213985,36.27964996230247,38.85526912478195,59.36259324539516
2018-12-28,42.81305114638447,16.814884156330454,47.42063492063491,58.88554216867472,34.000388575869444,40.72763028515239,24.99499699819892,27.67713365539453,34.96692723992784,48.087904481744246,42.48686096512185,27.501799856011512,35.492957746478865,43.5671156525778,53.128911138923655,46.29294755877036,58.8616266035621,28.31489207328133,33.819729442164466,30.47828697218329,27.5017998560115,35.916570991197844,33.66306389523323,38.8058753491468,48.30365463998231,60.28198668385058,59.90265275023432,51.67028020546357,35.61516325842452,67.35310322018377,59.06123604872622,43.2732294840745,46.85714336969034,40.03817845982434,29.349656508642727,61.46784122549915,37.402487679809,60.821728910331714,65.09695916496383,53.71875812299349,53.545688442740776,36.01094144231908,40.03817845982434,59.15224384356685
2018-12-29,44.34988179669028,16.860260471664912,49.12239089184059,56.04559895346665,34.000388575869444,35.31285551763365,24.471003134796234,27.67713365539453,34.73196953859937,44.83635746989994,42.29048252509372,26.83469236471459,31.91919191919192,46.264073694984646,53.128911138923655,45.64793130366903,59.03901643457534,28.31489207328133,33.71722988331565,30.47828697218329,26.8346923647146,36.309090909090905,19.902367431544214,38.558576712284726,40.700064320722674,65.7620088824646,59.90265275023432,64.37563868100209,35.46437457925693,67.35310322018377,59.08855721895093,54.91102904371513,62.188473536363546,44.33310809450565,59.2587666001095,62.07563497441065,37.402487679809,56.5006296339873,59.95850510696759,53.71875812299349,53.72272946329176,36.01094144231908,44.33310809450565,58.0030710673891
2018-12-30,44.45497630331751,16.74966047985514,49.12239089184059,57.60566002606593,34.000388575869444,36.29259822009982,23.45980465815176,27.67713365539453,34.73196953859937,43.32118523213437,42.29048252509372,27.07645415290829,30.287539936102224,45.94037642533315,53.128911138923655,47.73878437047759,59.62504595025119,28.31489207328133,33.71722988331565,30.47828697218329,27.0764541529083,36.309090909090905,36.30108601297717,35.93031470337978,40.700064320722674,43.497079673797856,59.90265275023432,62.077456934550014,34.62010702876365,67.35310322018377,59.08855721895093,53.17647399948606,62.188473536363546,43.10054716899548,58.0926850802293,60.75953033665075,37.402487679809,54.073377979924665,55.70922552208749,53.71875812299349,53.72272946329176,36.01094144231908,43.10054716899548,58.0030710673891
2018-12-31,44.45497630331751,17.128533630413592,49.12239089184059,57.60566002606593,34.000388575869444,37.34111273181911,22.881355932203384,27.67713365539453,34.73196953859937,43.32118523213437,42.29048252509372,27.07645415290829,31.16719242902208,45.94037642533315,53.128911138923655,47.851985559566806,59.26542256032331,28.31489207328133,33.71722988331565,30.47828697218329,27.0764541529083,36.309090909090905,36.30108601297717,35.956181370613976,40.700064320722674,43.497079673797856,59.90265275023432,63.00924326986828,27.46909476530856,67.35310322018377,59.08855721895093,53.17647399948606,62.188473536363546,43.10054716899548,57.0589514025209,60.75953033665075,37.402487679809,54.02097524702289,56.89089485256777,53.71875812299349,53.72272946329176,36.01094144231908,43.10054716899548,58.0030710673891
2019-01-01,44.95049504950493,16.50738488271069,48.72736172295642,58.86675691355639,34.02456210992551,37.60939167556028,22.35746316463804,28.44754653130288,35.16551193225558,42.22912240562183,42.80688528709638,27.37662337662336,31.95342820181112,46.71015314804311,54.45478723404256,46.94818366217963,60.980440703144346,29.01292376849597,33.41800285759644,30.434782608695645,27.3766233766234,34.971751412429384,37.830541095273134,34.66213215840394,41.49575999521242,45.06211654689229,60.9583830986878,63.53722184141444,28.10822360170625,66.1568661683148,59.61756236529533,53.665217288634665,63.56255032357194,43.6054318337581,57.73569756952244,61.80042724273834,37.20732880301232,54.36074592957776,56.36815930191232,52.42753012498571,54.36044927439279,37.063956509261175,43.6054318337581,58.77774525132486
2019-01-02,43.62181090545271,16.205067766647026,49.13251194367612,57.12593762337151,33.2856851133347,35.74920297555789,23.09705561613957,27.5340061430452,36.09984399375975,41.535208977069445,43.832655137334704,27.81813290287865,33.405545927209694,46.44549763033175,55.999092764799286,46.28909864889877,60.569054513408034,27.72709996199163,33.333333333333336,29.8417326114119,27.8181329028787,36.66666666666666,33.85429016133148,34.6362134224845,41.80993691044087,46.00559175132199,64.15010576145391,62.50829851096759,28.95084386432041,65.03097006638954,57.851885909804416,56.52962887762392,61.27803110858645,42.47572588649996,59.26860225624297,60.93306722513547,39.28008913329822,53.99201121225253,57.89298117673197,50.26491906297896,57.416911620067296,36.32685157308974,42.47572588649996,58.12162841379217
2019-01-03,44.79797979797978,15.714717437292236,46.86931670563783,59.24588848776575,31.09262097657106,36.10991841992269,21.699146047733727,27.355962483251453,34.835801674179,39.28746527210328,44.26841834106132,27.788382874284142,34.373606776638425,46.7658759392957,52.88825757575757,47.78614734521405,58.82878285276857,29.38751472320376,34.638746803069054,30.37403267411865,27.7883828742841,35.88179218303146,33.795835466773845,33.18730701378165,42.83160765554852,47.67866103461303,65.32051796826363,62.90495046351097,27.53286627230849,64.45109199084203,56.41889254921824,56.14885847848601,62.74896245372258,40.54428848490152,58.66602265622814,60.31429979330102,41.100661591293445,54.20294043523344,56.39528965678095,51.24134112099159,59.499634476171714,36.67515598841075,40.54428848490152,57.20953290844331
2019-01-04,42.6748340990301,15.448149281125726,44.24355224674288,59.90575701700472,30.36923749180686,37.55110824187646,20.65675615708896,28.41693511274736,34.430461439173925,38.898108197809485,42.38677771993754,27.571787008642303,35.27796842827728,49.44293887383317,53.58599184456703,46.29492404594296,58.4577754891864,29.64513556618819,35.77593225858981,28.75943905070117,27.5717870086423,36.0882070949185,34.72517646567128,34.80495554022151,42.664695369887454,49.56174339165493,64.6004045110828,65.43776348183557,28.53805675682256,64.44714508362529,58.00609778839502,56.14281740910224,63.7519713319751,40.99683548376835,59.43008607140887,58.75678044365228,40.28203568059528,53.746942772910266,58.01318299756854,52.49890006955831,59.29359530502992,34.962766725971264,40.99683548376835,56.08523453196746
2019-01-05,42.82011404872989,15.7125077784692,42.93817356778219,61.28568494557405,32.279171210468924,37.79561727055759,18.824336688014625,26.34606534744593,33.25151366388479,37.8532018057181,43.99787770261308,26.527698458023977,32.90904883128904,49.74250227203877,53.84423986066183,46.20754716981132,58.59253499222394,27.63290883363654,35.54047343155108,30.528161297392057,26.527698458024,33.43689320388349,34.819755134335445,34.54776718389567,42.03861646245088,49.654770132896594,67.95846572771471,66.13175825884147,27.002336212119424,64.48844647062805,57.1670232102672,56.25319065902597,64.92666579672904,41.764618455744014,59.27251914721003,57.199203354757735,38.06579604425716,53.41522392643313,60.12365561071138,50.366982559064574,59.93707947029843,33.98265262591348,41.764618455744014,53.575876385210265
2019-01-06,45.5893832943013,17.23327588908037,40.8458699971615,59.92995467655543,32.04419889502763,38.10875737060492,21.1391525816161,26.24825011665889,33.61457981775227,36.82680800136776,43.12620291448998,23.977474807350312,30.684174153420862,49.39574728468716,53.73843460865214,48.05071915215745,56.429124709527485,25.423037716615696,35.435586949209565,30.248557478916982,23.9774748073503,35.81027667984189,35.20809194253905,37.17674986256343,43.77212710755108,51.47895733335971,70.6304223882088,63.954228578997935,28.89112163883952,63.141020599744365,55.98187992548107,56.148427445876784,62.96031500416005,40.88570522360607,61.449500419896985,56.767403942164265,37.32346247051527,54.85216021216827,59.770606972043765,52.497885232508565,60.99222263389118,33.681560181232534,40.88570522360607,53.58231243785922
2019-01-07,45.17110266159693,17.69641495041953,40.53072625698323,59.155210201235306,31.317494600431967,38.99662731871837,20.95216707837411,26.333789329685366,35.28265107212475,35.83430377640991,43.03916309012877,23.476494486360984,29.65931863727453,48.54036341971998,53.85358782314567,48.24822959373835,56.44796380090497,26.819697861487143,35.431654676258994,31.39585133967156,23.476494486361,35.80769230769231,34.02267499962299,38.26538766700083,44.02113770515777,51.17661498969743,71.0191202518609,61.78076674031373,27.651901716234576,62.67790460809532,55.36981701321682,56.31342656210117,61.73862600557156,40.08345570317513,62.49680057117863,58.13322871419968,37.58201017654488,54.87047122110979,61.5323602828963,54.57721303216362,61.96721439141702,35.79624735811314,40.08345570317513,54.89758793130888
2019-01-08,44.18186488569226,18.020817150846668,43.12676056338027,58.77955142453018,31.359649122807014,36.59333478544977,21.22080211546936,24.67443454420836,34.47600391772772,36.11572996341869,42.43697478991598,20.665866826634662,30.32096517186432,48.86540254895866,57.37664875427452,48.335203890759445,56.210711591652,25.7455268389662,36.8904941717288,32.65800484474785,20.6658668266347,35.75289575289575,34.31901876703957,40.09347684112002,45.20994412973893,50.76020854479951,71.33900378451936,59.27056682930854,28.607972610501623,62.8336920722734,57.64770378074052,55.4983816809722,61.417856284538,40.08058852908644,62.34577263285304,56.930148473300704,40.62987262459309,55.7562281647102,60.119221397384585,55.68325775458789,62.872386523040696,35.30559455087419,40.08058852908644,55.88459629850817
2019-01-09,41.67732037841982,18.01242236024845,38.09667673716011,57.24944545271222,30.143014301430146,38.19751992914082,21.68291649003813,23.255813953488364,33.839050131926115,36.90798376184032,44.98500953938404,22.66949152542372,31.003869792852253,48.88144879013848,59.2675635276532,48.57302742025742,57.17014773306163,27.18154463390169,36.17608836907084,33.09529122963623,22.6694915254237,36.01913875598086,34.96835617338558,41.42418061138381,46.54654199306896,50.32034734395644,72.4146755284237,58.83759265644871,29.279832232762327,61.24846377996664,57.858870389073424,56.89526958747119,63.86180921051048,38.92038386977268,65.63419288625833,55.80732436512047,41.80915026912805,55.64799039480363,59.50406444431477,57.8162386393746,63.43737542297754,34.85330883289223,38.92038386977268,57.03647294522688
2019-01-10,43.859649122807,17.152658662092627,39.05487804878048,56.063980562866966,29.241071428571427,35.086149026627865,21.024432061723083,23.988369275502784,34.417344173441734,36.78747660370937,44.83551213906048,25.96546310832024,31.16057233704291,47.50345675218928,60.45197740112993,47.22590418481349,55.48429319371728,26.849037487335348,36.71282558522916,33.10826018455997,25.9654631083202,35.40096618357488,33.557092986474665,41.76649529897233,46.507741116345976,50.40645769187531,70.0937374296296,60.175307109811065,28.82287480451236,55.95598529876758,57.996888726778806,53.22014488474723,63.3836124074656,35.42538136642604,60.80838392563444,56.8095133723219,42.67073582792091,56.03979604133136,58.38768103467274,60.17756597120234,62.59666464922983,36.36570869519503,35.42538136642604,54.73887307393447
2019-01-11,44.72756844673352,17.47973939297632,39.67649857278782,55.2862515670706,29.73893303064699,34.20640250727556,21.63856463467356,21.349693251533736,34.21961325966851,36.13546501633144,46.20234604105572,24.227481919789607,30.79394217530977,47.71402270635164,61.85781006746236,45.93756059724645,55.4122340425532,28.83048084759575,35.81964465303388,32.17844202898549,24.2274819197896,35.3443258971872,36.90886403093347,43.66397152559388,49.21169055650624,47.28899471936358,72.30257624176916,60.08511091305742,27.18216348503732,55.17136556886175,60.34122489873462,53.19246666953526,60.998587241944655,35.36927135991051,61.996906326157,56.4133653194946,43.56798832273319,54.956824794209766,57.90341636745235,62.5296718846842,62.61007699810278,36.1211139387721,35.36927135991051,57.35881197056486
2019-01-12,45.31638574191764,18.94294488443511,39.34901708024492,54.24548129466161,28.23250296559905,34.515260323159765,22.56486601446191,19.235511713933413,35.595544130248506,36.27031650983746,47.03764811759413,23.706748886605,32.86870503597121,45.75892857142857,60.3174603174603,48.20840596552392,57.16769189622893,28.056951423785588,34.963954685890855,31.37122237257553,23.706748886605,37.162293488824105,35.914988178731285,41.261123536275335,51.86560290280524,46.82012326115334,71.26641107084443,62.066152798447206,26.25733733896112,52.511785826880576,65.7268557518605,53.57492959760599,61.68222839783162,35.21282657009539,65.0783196282428,55.17253266601181,42.30650999696356,55.620504836909575,57.26947448949678,61.82312633696596,62.28623990967338,36.51112202035233,35.21282657009539,58.51028793161595
2019-01-13,43.62230811706239,18.85650581302756,39.14462944825335,54.04683648315528,28.434886499402623,34.39946320733614,21.91243287897561,20.90322580645161,35.69933728636205,34.836427939876216,48.46270928462709,24.489795918367346,30.741653596235707,45.73120579042605,60.17939657515628,47.914159647011616,56.65515409139213,26.61839863713798,36.129833274210725,32.22171113155472,24.4897959183673,37.989270812636605,35.623972494973465,40.478353631903225,53.264166414225954,45.289518574608834,71.39728833861253,60.84366972471289,28.48303108718257,52.33188153068449,63.3768311882678,52.12565174055823,60.86624352083402,36.71314118529555,62.58882160338085,55.7873126147486,43.77308617658421,54.62838152550126,56.69354992009559,61.82354799733272,62.82210575365282,37.123317273148025,36.71314118529555,54.28061373213527
2019-01-14,43.067518755209775,17.780641004992756,39.72602739726028,53.23249067550765,27.033492822966508,33.40031256977002,22.88981288981288,22.56809338521401,35.81904930199683,34.2034203420342,48.68501529051987,26.121372031662258,32.98923786514385,45.28046093882393,60.291288815608674,49.970125473013326,57.60461373390557,25.601412491723668,34.728260869565226,31.524008350730675,26.1213720316623,38.44761713251559,35.92048760437284,40.31706170146083,51.27883574307597,46.41519543854206,68.44256880726857,59.68316692296314,28.15722203097542,51.17409636851298,62.96048527363608,54.48442901520259,62.12205312460525,34.943386280557,64.95968913476537,53.541421027951365,43.23235936984402,56.98967549194919,56.560980129903854,59.27366081045342,62.84650462224447,38.27140426122571,34.943386280557,53.38675215714088
2019-01-15,41.85590131763386,18.102047448813785,39.06861002488446,52.530219217373485,27.83251231527093,34.755416573598374,22.75733774286894,20.16129032258064,36.4769933263084,34.928142623249045,47.15724244771496,22.95866074478988,30.62264569022821,45.82032604925425,58.29869770019396,50.66852923568148,57.34007654455987,25.578831312017627,38.40579710144928,30.759833862692386,22.9586607447899,39.596774193548384,34.58157065338796,41.234551183876505,53.931981828989485,46.16178260633156,63.94616806726926,53.58573084990024,27.73243556952696,48.85497381535175,66.06968121859343,52.82654747334532,61.997812772751374,36.037512229612105,65.78377946830186,51.10352917629432,43.68179403112997,58.78299184388759,58.50264711471026,61.22102504949237,63.15405082333146,38.719212044916816,36.037512229612105,56.11660143592159
2019-01-16,41.30114807182808,17.882592466915504,37.97987327618337,52.70382695507486,28.23218997361477,36.50172612197928,22.813924575217563,20.94972067039106,36.2433376217607,33.14018691588785,47.1993543179984,23.686993302784625,31.84057321988356,46.09638982749421,57.4499850701702,50.62283030426789,56.581172491544535,23.39246119733924,39.45976577257272,31.31529600857217,23.6869933027846,40.28426395939087,35.72379572259448,41.06158149034583,54.18787565781016,46.32963755789172,64.39155419236167,52.74241092612796,27.637681516593165,44.87748257062293,65.00347840836737,52.0294534122153,61.18830615965853,33.86631100276298,66.64472294016527,51.00368015193998,42.68884342726148,58.072175605533744,58.10153458879158,59.23736024511438,63.35411642913195,38.907227324470654,33.86631100276298,57.5135971243767
2019-01-17,42.22882615156017,17.846559104379324,39.99999999999999,50.83753784056508,25.51159618008185,37.275902211874254,22.49233912155259,19.47873799725652,36.48473635522664,32.18714768883878,45.2769255611174,23.22045611610228,29.35476246750176,45.42518837459632,59.860935524652334,52.74200249272951,56.71580671580672,23.9620141342756,39.8218347232752,31.45815841029944,23.2204561161023,40.15952143569292,34.21991976796576,40.449344468760856,56.16322400343752,45.29271631092281,65.82542535038975,53.39258619482995,27.185667412703324,46.073302825640965,64.05245461008042,51.07435259152815,60.80501665966622,32.8083191695933,64.04410694490983,50.2330009286033,46.96810154512766,56.27368168308055,58.5665383689393,62.337236736163234,63.82078696370078,39.4006404555704,32.8083191695933,55.29104247242654
2019-01-18,40.51776038531004,19.33041722745626,38.72659176029961,51.53768844221105,24.80106100795756,38.3527264430755,21.951219512195102,20.084865629420086,37.528216704288944,31.887565152643333,46.863943390157615,23.852547885796888,29.558077758995395,44.31757359500445,57.33678086619263,52.902262057191614,55.99610461880913,22.9428634458416,38.36020448289421,33.818908883176206,23.8525478857969,40.31872509960159,33.779095292485025,42.04242039425465,50.30940952910556,47.4208220291394,67.03302168728165,55.49700509366343,28.58094368763946,47.47634678353083,64.08493032444593,49.98395139209888,59.23118502068874,31.21364841429602,64.48383442940144,49.44228325685511,45.645292979871726,55.39923063578683,57.42566165273848,63.0966052470638,62.6635467342472,42.335156452461455,31.21364841429602,53.73243934584527
2019-01-19,37.87000305157154,20.44301657084884,39.84405458089668,53.022312373225134,24.59239130434782,39.363957597173126,23.74266554903604,21.54294032023289,36.21406959152799,30.990117471564417,45.59250887956087,24.72836268265267,28.578443407807512,45.59139784946234,54.282964388835424,53.58841331603975,56.66666666666667,25.732031943212057,38.93963463065924,34.99852202187405,24.7283626826527,42.62096774193547,34.00153426803207,41.69250787465333,50.205749664462125,47.73605941745072,65.24173302079171,55.74381954190122,27.752171788029194,49.203514946544274,59.680553387426656,49.73034539410021,57.920328826891335,32.35912551613218,66.88270938512525,49.81594214104979,45.50922287394886,54.71893785017587,56.19323605382999,63.47951606158759,61.73052876458279,41.0155714095086,32.35912551613218,52.0149542317688
2019-01-20,40.44140503574759,20.336417157275022,38.17460317460316,53.82299819385912,23.43966712898752,40.12135922330094,21.79377929271409,24.15458937198068,37.3320537428023,29.29887896636899,43.032853212493926,25.512176265945104,27.51529987760097,45.42857142857141,59.43271767810026,51.45096377886039,56.26801152737752,24.99999999999999,38.434675431388655,35.72772898368882,25.5121762659451,43.73213556553695,28.955905603708413,41.99958024004631,51.81424652592194,47.85153900878824,64.27205216729878,54.84082435031118,25.973727148876005,47.19796711932086,62.10170462954936,48.96259684495115,55.858753950206776,29.607020266071306,67.86155648902948,50.1897499484067,45.7596814628794,58.95930521048112,53.739558816406,62.40750637176031,61.58991522805104,38.471784502944,29.607020266071306,53.90546325094208
2019-01-21,42.21547799696509,20.68459657701712,40.96573208722741,53.29484371889308,24.897959183673464,41.648590021691945,21.93396226415093,24.600246002460025,36.86946476703889,30.095810633101635,42.39112705920731,28.140293637846653,28.87100707144598,44.313093319004096,56.17529880478088,52.906855594915584,57.984386089425136,24.88372093023256,37.58677011024908,36.11460957178841,28.1402936378467,44.18316831683168,30.10852757462931,43.66515117717461,55.167727603177525,46.63468649948214,61.50743393575653,55.026934452021415,26.49800485648593,48.2132245711074,61.770295678099366,48.11783829191212,57.40122704451662,27.787432011796767,67.67527095264639,50.2941541807084,43.95780881055218,59.496473740077,56.71943176658978,64.22231996600594,63.64663837389273,37.95276932881937,27.787432011796767,52.86555463736552
2019-01-22,41.35176651305683,21.30187144019528,42.24069675376087,51.43834238583787,23.265306122448976,42.01720841300188,23.595505617977512,25.96618357487923,37.317728319263225,30.746598013975724,43.34999193938417,29.08937605396289,27.387914230019483,44.62985975501507,59.764474975466136,52.763923524522006,57.11222301644033,24.024024024024023,37.44914564686736,38.52664576802507,29.0893760539629,42.59028642590286,30.348725884847447,44.28681311889446,57.08951194889775,46.53050258497244,62.8962315150651,53.183305501081165,26.51750111601895,50.81225660176219,63.88534538602572,47.19839015531337,57.84343154529914,27.06117164228151,64.69474596472313,50.795979678062494,46.465801058741086,58.40080638234156,54.98871840923811,64.73301182507029,62.23637884900295,37.48314914229006,27.06117164228151,51.08616121486163
2019-01-23,41.55922038980509,21.00112305470881,40.46381447421031,52.49301954527324,23.07692307692308,42.76158623984708,23.416789396170827,24.26448286320898,35.09615384615384,31.03192279138826,43.47615198059823,25.90460526315789,26.26781958401495,42.78820375335118,59.96186844613918,51.2507752739301,56.84587813620074,24.124333101368585,37.335226120462366,41.44227793252862,25.9046052631579,43.36970205623163,29.749459546544053,46.87172784237198,59.224729993642896,48.5887192251617,62.88500185163842,54.376355629097546,27.841879051847293,53.84548890678832,58.98490993069811,46.70238120385477,55.480697974546814,31.364613764380177,64.0017503748998,48.040551821480165,47.60275140587395,59.61607667489338,55.31401424208161,65.4644425324594,62.80215815776606,40.4652649063277,31.364613764380177,51.35197825258052
2019-01-24,41.60953800298061,21.58632919555054,40.81463009143808,55.33175355450236,23.01480484522207,42.70933589990372,23.338226043195625,22.29587225067792,33.269045323047244,30.715596330275226,42.30088495575221,25.557809330628803,26.71914795091456,41.746174617461726,58.48708487084871,50.73544644706856,57.44069015097055,25.047619047619044,36.563698768423166,41.63557213930348,25.5578093306288,42.941053073211656,30.74638494526237,45.46988828154044,59.17649362986302,51.09054173542171,62.76798377224867,55.287283108670046,26.00464816343584,54.4079466928466,60.04317475337821,45.304958551837416,56.836227660810536,31.687202724053883,65.51287845933318,47.10010783180586,47.95048148598484,58.72465173640911,55.30693850969981,65.89133498697332,61.24283966135947,40.26107673685446,31.687202724053883,51.05889794905106
2019-01-25,42.49999999999999,21.478174603174608,41.66333466613354,53.80456547857428,23.3509234828496,42.224339128363866,22.95736189876075,21.39346631974559,35.83415597235932,31.92937281589112,42.7491961414791,25.32154340836012,26.534835594389502,42.38242237152712,60.31746031746032,53.747145526261136,58.232359230220965,22.621359223300963,35.836038961038945,42.06128133704734,25.3215434083601,44.125770129594216,32.5008173443455,46.01760623137685,60.45231395270741,49.78159733364687,58.0210506573954,54.02273874106896,26.01373513708948,53.44107516966486,60.458345692435046,44.47608361426551,56.10283354225021,32.475539014999725,66.04921112724762,47.720640954415074,48.54685166382143,60.74659024007301,58.232258755925,64.203910698608,59.10281626735731,40.00881319778969,32.475539014999725,50.03008923181139
2019-01-26,43.81989405532665,20.823646629026904,43.48828275067229,51.39225181598063,25.06631299734748,42.293054234062765,23.673380983322488,21.47326507394767,34.862932061978526,34.59280997798973,43.02215189873418,25.475131419328743,25.845021844102085,42.42093784078514,58.61486486486486,54.48375154257505,58.04394046775338,23.22452030899576,33.550754178556865,43.59056122448978,25.4751314193287,42.77717976318621,34.61055885180522,44.5496232623558,61.109078786240914,51.070932953807656,57.78436517923155,53.5409372502543,26.789498391103763,53.42443830645409,58.56201594720917,44.350330935278365,55.69001721822961,31.9663320919734,65.93359013586557,47.7439471413182,47.20060456183659,61.40111567887334,58.55615120976005,62.37613937603744,58.2772010516201,38.239691952666135,31.9663320919734,48.72031208960075
2019-01-27,43.80046136101498,21.12177867609904,43.14890456739695,49.43351222420989,27.16836734693877,44.119036372224826,22.845476036965387,21.04236343366778,33.97487844408427,35.1430667644901,42.49597423510468,26.805845511482257,26.08493850081225,41.99637023593465,57.86061588330632,55.751486569612446,57.84244144783536,24.778087750443817,32.5063078216989,45.41693189051558,26.8058455114823,41.23456790123457,37.94838826680186,44.45524960500953,58.9218208864238,51.041806493622914,57.17846357660817,53.44398310392393,26.72176150499581,52.5295520531558,60.35559734555399,45.59119666257156,53.63748030339001,31.026732373697914,66.47294571604884,46.1977863384875,45.34570185426486,62.39962705501805,59.24846831929115,62.5826262012183,58.242766636034176,37.45439412386765,31.026732373697914,49.97495086808057
2019-01-28,42.7483152651626,21.538990037787705,44.21015010721944,48.63718958207147,27.84653465346534,42.90344987265568,23.450253695124623,20.69627192982456,36.60493827160492,35.67240400983545,42.65700483091788,28.76227897838899,27.55410751687223,43.08987735676367,59.02285263987392,55.82312642723685,57.73817875684019,26.426047450782423,32.616179001721164,45.70628500311136,28.762278978389,41.797497155858935,37.249155145200135,45.89488614558404,55.87884294573245,50.1666730385156,56.84338830847764,53.74482515985267,25.577735562338653,52.70553482246197,58.838514424221856,45.68011078189621,52.14780692401249,30.53209612879888,68.95193713148917,46.02725691606302,44.83007266497594,64.49055938811506,59.72323321074752,62.95788767246694,58.05952969835663,38.02930194663317,30.53209612879888,51.11812664676361
2019-01-29,42.72104793093182,22.08403361344537,45.632737276478665,49.96862581049989,29.277108433734945,43.99131274131271,24.02395740905056,20.69627192982456,37.79104477611939,37.5547590601354,43.3925997116771,29.10112359550561,28.758804955064363,40.091029774322,59.65865011636927,57.66702014846233,56.80684248039916,25.686947988223736,32.61146496815285,45.29028436018956,29.1011235955056,42.47023114639272,35.759426600816504,45.48188079294761,55.41109635786668,51.07900805182828,57.07924325952991,51.692599858079625,26.91412877997338,52.70553482246197,58.745872561526944,42.25010085990071,50.77602443552212,29.66140297661936,70.33303047195233,45.399680195710125,44.0562118027593,65.18794537452118,61.3124177520304,63.20310236721612,58.1070948621003,37.926318579091046,29.66140297661936,50.3586977451167
